Date,spread,zscore,position,pnl,cum_pnl
2016-02-09,-10.216586197625297,1.5738947839388504,-1.0,0.08771292237900852,-0.4153427580128657
2016-02-10,-10.284484394677177,1.2837098445275852,-1.0,-0.06789819705188016,-0.48324095506474585
2016-02-11,-10.269020794199662,1.197789348904883,-1.0,0.015463600477515271,-0.4677773545872306
2016-02-12,-10.142813856580908,1.3111663117258234,-1.0,0.126206937618754,-0.34157041696847656
2016-02-16,-10.377399065367623,0.806331306632453,-1.0,-0.23458520878671507,-0.5761556257551916
2016-02-17,-10.457831495591536,0.591599311667459,-1.0,-0.08043243022391344,-0.6565880559791051
2016-02-18,-10.089795005265984,1.1670857556654726,-1.0,0.36803649032555263,-0.28855156565355244
2016-02-19,-10.284799062274374,0.7242268572781924,-1.0,-0.19500405700838996,-0.4835556226619424
2016-02-22,-10.302690142832297,0.6158269359492301,-1.0,-0.017891080557923544,-0.501446703219866
2016-02-23,-10.258838277755117,0.6299357644627769,-1.0,0.04385186507717975,-0.4575948381426862
2016-02-24,-10.271067271862474,0.5283068695189629,-1.0,-0.012228994107356783,-0.469823832250043
2016-02-25,-10.346593828159577,0.2895534423637052,0.0,-0.07552655629710259,-0.5453503885471456
2016-02-26,-10.360564317132845,0.16592845167881984,0.0,0.0,-0.5453503885471456
2016-02-29,-10.229237599053077,0.4492137818514041,0.0,-0.0,-0.5453503885471456
2016-03-01,-10.660698520408356,-0.8367283294100706,0.0,0.0,-0.5453503885471456
2016-03-02,-10.5003864457931,-1.0175794177068076,0.0,-0.0,-0.5453503885471456
2016-03-03,-10.358491257053553,-0.4119561473272123,0.0,-0.0,-0.5453503885471456
2016-03-04,-10.420293170995361,-0.7784313310729604,0.0,0.0,-0.5453503885471456
2016-03-07,-10.131002478653755,1.3737650472793042,0.0,-0.0,-0.5453503885471456
2016-03-08,-10.025956856008726,1.8540300063405881,0.0,-0.0,-0.5453503885471456
2016-03-09,-10.11559029375356,1.175136102434674,0.0,0.0,-0.5453503885471456
2016-03-10,-10.491231406463983,-1.1780070127303086,0.0,0.0,-0.5453503885471456
2016-03-11,-10.645372754617544,-1.8357314796041526,0.0,0.0,-0.5453503885471456
2016-03-14,-10.79028603766567,-2.1888969599159718,1.0,0.0,-0.5453503885471456
2016-03-15,-10.688660427896497,-1.4964250921831876,1.0,-0.10162560976917234,-0.6469759983163179
2016-03-16,-10.682654134932115,-1.3481382065494223,1.0,-0.006006292964382709,-0.6529822912807006
2016-03-17,-10.676187008199536,-1.1980794404563009,1.0,-0.006467126732578876,-0.6594494180132795
2016-03-18,-10.744795686985789,-1.345127091380724,1.0,0.06860867878625321,-0.5908407392270263
2016-03-21,-10.884791807948544,-1.6912349222615477,1.0,0.1399961209627545,-0.4508446182642718
2016-03-22,-10.77378210529741,-1.1222502418799838,1.0,-0.11100970265113297,-0.5618543209154048
2016-03-23,-10.725763477322875,-0.8434578646071649,1.0,-0.04801862797453538,-0.6098729488899401
2016-03-24,-10.609032687374944,-0.33259711146388077,0.0,-0.11673078994793151,-0.7266037388378717
2016-03-28,-10.640185626204858,-0.40424628241275773,0.0,0.0,-0.7266037388378717
2016-03-29,-10.751021078532837,-0.7669058383345634,0.0,0.0,-0.7266037388378717
2016-03-30,-10.851213157167912,-1.107573448310935,0.0,0.0,-0.7266037388378717
2016-03-31,-10.655718057497879,-0.29157990514472343,0.0,-0.0,-0.7266037388378717
2016-04-01,-10.72824266991094,-0.5165568754716058,0.0,0.0,-0.7266037388378717
2016-04-04,-10.762400400560985,-0.5894324283018361,0.0,0.0,-0.7266037388378717
2016-04-05,-10.705752630809942,-0.2705957871326947,0.0,-0.0,-0.7266037388378717
2016-04-06,-10.88563095709452,-1.1844211572202994,0.0,0.0,-0.7266037388378717
2016-04-07,-10.723635762635379,-0.02993710819875487,0.0,-0.0,-0.7266037388378717
2016-04-08,-10.872217870562551,-1.592162108213023,0.0,0.0,-0.7266037388378717
2016-04-11,-10.915229185928041,-1.8249958685134537,0.0,0.0,-0.7266037388378717
2016-04-12,-11.011354561943428,-2.3365304856094022,1.0,0.0,-0.7266037388378717
2016-04-13,-11.168684482263892,-2.7687526348795424,1.0,0.1573299203204641,-0.5692738185174075
2016-04-14,-11.282911932414596,-2.672975864067304,1.0,0.1142274501507039,-0.45504636836670365
2016-04-15,-11.466194630785628,-2.7319347756381664,1.0,0.18328269837103228,-0.27176366999567136
2016-04-18,-11.566607732463654,-2.4615135654300175,1.0,0.10041310167802564,-0.17135056831764572
